305
673.056 1298.55 0.125,56 58 59,stand,19.2645 -103.832 0,,
680.413 1211.57 0.125,57 59 60 61 71,stand,36.8207 79.3707 0,,
564.312 1261.27 8.125,58 57 89 60,stand,41.748 58.8153 0,,
625.004 1112.54 0.125,58 61 64 59,stand,50.1691 -38.9575 0,,
720.521 1111.2 0.125,60 62 65 58,stand,64.303 -87.7753 0,,
720.918 1091.48 28.125,61 63,stand,66.5112 -88.2037 0,,
721.621 1072.88 -7.875,62 64 67 176,stand,49.1693 90.1483 0,,
618.814 1065.62 4.125,63 60 87 90 176 173,stand,68.725 90.6482 0,,
815.396 1111.13 0.124999,61 66 70,stand,76.0034 -92.9114 0,,
816.957 1092.16 28.125,65 67,stand,75.2893 -89.0607 0,,
814.082 1072.87 -7.875,66 63 68,stand,73.3667 88.4344 0,,
910.415 1072.87 -8.68659,67 69 91 92 173,stand,68.4393 86.1493 0,,
911.458 1090.96 28.125,68 70,stand,84.9957 88.006 0,,
913.709 1111.13 0.125,69 65,stand,68.8678 -136.818 0,,
932.154 1210.91 112.125,58 72,stand,57.7332 117.334 0,,
940.289 1314.07 152.125,71 73,stand,26.8341 -170.008 0,,
728.775 1267.44 152.125,72 74 76,stand,25.6915 -162.23 0,,
721.081 1112.9 152.125,73 75 76,stand,25.2631 0.703125 0,,
943.167 1125.28 152.125,74,stand,18.479 170.008 0,,
561.19 1167.72 160.125,74 73 77,stand,28.0426 68.0219 0,,
368.769 1196.89 160.125,76 78,stand,32.4701 89.5166 0,,
388.304 1310.4 160.125,77 79,stand,39.8914 1.30737 0,,
466.569 1312.09 160.125,78 80,stand,30.6134 -179.561 0,,
453.055 1376.1 160.125,79 81,stand,60.0897 178.369 0,,
248.916 1376.4 68.125,80 82,stand,33.1128 -57.2333 0,,
272.979 1214.48 8.125,81 83 89 84 88,stand,21.1212 -9.98657 0,,
390.85 1112.62 8.125,82 84 86 89 88,stand,48.0267 -147.442 0,,
289.655 1111.13 8.125,83 85 82 89,stand,67.0111 -93.5596 0,,
288.106 1071.61 0.0510499,84 86 176 161 90 205 173,stand,68.2251 0.719604 0,,
395.75 1059.46 0.125,85 83 87 176 161 173 90 208,stand,52.3114 91.9281 0,,
496.539 1071.87 -3.86892,86 88 64 203 161 176,stand,83.7817 91.0767 0,,
496.383 1111.13 8.125,87 89 83 82,stand,66.6541 -97.6245 0,,
442.643 1249.75 8.125,88 59 82 84 83,stand,76.0034 -150.238 0,,
628.526 773.427 -0.279237,64 92 85 203 176 86 206,stand,29.8279 -22.2034 0,,
1177.93 1059.48 -23.875,68 92 93 94 106 107,stand,35.6122 -158.824 0,,
910.617 782.339 -3.8244,91 68 90 93 110 206,stand,29.8279 1.40076 0,,
1321.95 762.741 -22.7774,92 91 107 94 110 113,stand,50.1691 -129.276 0,,
1422.96 1040.89 -23.8965,91 95 93 111 110 113,stand,16.9849 83.6884 0,,
1426.87 1335.42 -23.875,94 96 103 35 110 109 108 111 107,stand,58.5187 159.906 0,,
1263.44 1339.28 -23.875,95 97 104 36,stand,84.9957 168.827 0,,
1239.81 1339.28 26.125,96 98,stand,69.4391 176.819 0,,
1216.35 1341.4 -7.875,97 99 100,stand,49.5319 3.60901 0,,
1116.09 1309.31 -7.875,98 100,stand,20.2698 93.8177 0,,
1061.63 1527.78 -7.875,99 98 101,stand,20.9125 -66.4893 0,,
1216.87 1466.98 -7.875,100 102,stand,35.0409 -2.45544 0,,
1241.11 1467.22 26.125,101 103,stand,76.2231 2.18079 0,,
1263.13 1469.05 -23.875,102 95 36,stand,17.2705 -164.191 0,,
1295.89 1198.3 -23.875,36 96 105 106,stand,38.8257 82.6831 0,,
1022.23 1194.26 -23.8751,104 106,stand,15.4852 12.5299 0,,
1201.67 1132.78 -23.8751,105 104 91,stand,66.6595 9.25049 0,,
1514.42 833.571 -27.0675,91 108 112 93 95 110 113,stand,-2.20825 42.5665 0,,
1768 1093.48 -23.875,107 109 95 111 112 110,stand,16.2708 103.37 0,,
1668.53 1571.07 -24.279,108 35 111 33 32 95,stand,17.699 110.012 0,,
1554.34 1043.14 -28.3488,95 111 107 108 94 93 92,stand,12.3486 71.4661 0,,
1574.8 1335.88 -29.8024,110 109 35 108 94 95 32 28,stand,16.9849 41.5613 0,,
1792.75 781.125 -23.875,108 107,stand,58.0957 148.189 0,,
1433.1 386.854 -19.9765,107 93 94 114 116 117,stand,14.9139 148.48 0,,
1575.14 -74.2154 -15.875,113 115 122 117,stand,10.2777 152.551 0,,
1133.53 -50.5393 -7.875,114 116 122 123,stand,21.7694 73.1854 0,,
1150.44 364.695 -16.774,115 113 117,stand,16.7706 7.38281 0,,
1336.68 241.79 -17.8139,113 118 114 116,stand,52.3828 -161.845 0,,
1302.68 226.748 18.3477,117 119,stand,77.2229 -151.567 0,,
1270.94 182.795 52.625,118 120,stand,77.8601 96.3062 0,,
1246.15 116.613 52.4988,119 121,stand,73.0811 -90.8405 0,,
1245.82 103.978 14.2559,120 122,stand,72.4384 -91.3348 0,,
1245.21 69.3196 -15.9283,121 115 114 123,stand,8.34961 -128.232 0,,
924.46 -80.1115 -7.875,115 122 124 125 126 127 132,stand,23.4064 -13.4967 0,,
904.02 -451.854 -2.79136,123 125 126 132,stand,11.7004 140.674 0,,
666.349 -178.977 26.6752,124 123 127 132 178 179,stand,31.3275 31.767 0,,
560.141 -561.271 74.0323,123 124 127 136 137,stand,27.691 57.1124 0,,
751.68 -685.871 24.1118,126 123 125 128 132 129,stand,20.7642 68.7469 0,,
911.462 -826.622 -6.03596,127 129 132,stand,12.6288 -173.062 0,,
672.436 -1036.46 -19.1589,128 130 131 133 132 127,stand,14.057 -47.6697 0,,
873.721 -1226.31 -20.7461,129 131,stand,10.2008 175.798 0,,
481.514 -1265.19 0.720857,130 129 133 134,stand,12.7716 47.5488 0,,
593.913 -708.58 49.0198,127 128 133 136 137 129 124 125 123,stand,26.4771 -89.8627 0,,
450.785 -867.743 24.107,129 131 132 136 135 137,stand,25.2631 -102.426 0,,
208.152 -1230.85 12.1838,131 135 136,stand,3.56506 87.0721 0,,
11.4962 -804.21 70.6305,134 136 133 141 142 143,stand,7.27844 15.7709 0,,
322.656 -704.253 55.3266,135 134 126 132 133 137,stand,29.3994 -96.0645 0,,
363.637 -369.842 65.9782,136 126 133 132 138 179,stand,16.842 -76.723 0,,
147.29 -272.117 98.125,137 139 142 144 147 179,stand,84.2157 -172.084 0,,
-137.696 -414.015 105.775,138 140 142 146,stand,56.6675 -99.7943 0,,
-143.922 -436.013 136.125,139 141,stand,78.717 -83.0951 0,,
-133.028 -455.032 106.569,140 135 143,stand,13.5571 -110.143 0,,
41.7574 -461.148 108.502,135 139 138 143 144,stand,23.5492 156.918 0,,
-308.149 -585.414 80.94,142 135 144 146 141,stand,9.06372 -25.5872 0,,
-131.02 -200.64 110.078,143 145 138 147 142 148,stand,17.6276 115.516 0,,
-321.203 132.629 22.8701,144 146 147 148 149,stand,-4.92188 -129.298 0,,
-364.39 -214.288 103.902,145 139 143,stand,17.699 -79.1345 0,,
131.074 105.179 20.7393,144 145 138 169,stand,8.99231 -172.057 0,,
-640.673 172.028 49.2591,144 145 151,stand,31.1847 134.335 0,,
-237.064 261.138 0.651669,145 150 170 156 174 173,stand,46.8896 -152.507 0,,
-309.004 339.875 -6.24489,149 151 154 155 170 156 171 173,stand,47.4609 -164.789 0,,
-722.788 260.09 39.7793,150 148 152,stand,17.6276 -30.1135 0,,
-832.656 538.451 8.50818,151 153,stand,14.3427 56.8158 0,,
-787.193 778.937 0.125,152 154 175 218,stand,20.05 -22.121 0,,
-392.335 778.464 1.81506,153 150 171 155 173 174,stand,30.542 -133.171 0,,
-114.63 450.308 -1.50679,150 156 170 171 154 173,stand,46.4612 16.3422 0,,
36.0379 440.436 0.124998,155 157 170 150 149,stand,29.8993 -1.64246 0,,
114.718 438.156 8.125,156 158 159,stand,7.49268 2.20825 0,,
297.187 382.706 21.8076,157 179 177 178 207,stand,66.4398 -11.2061 0,,
118.754 512.931 0.125001,157 160,stand,41.9623 -64.2316 0,,
234.689 703.799 0.125001,159 161 162,stand,63.5889 47.818 0,,
248.221 768.881 -1.06717,160 173 176 85 86 87 205 206,stand,39.7485 -66.5881 0,,
280.875 674.02 0.125,160 163,stand,4.56482 -91.0712 0,,
258.765 509.288 80.125,162 164,stand,68.725 153.029 0,,
119.442 514.72 144.125,163 165 167,stand,28.4766 -179.566 0,,
-7.11259 503.495 144.125,164 166,stand,12.7716 130.831 0,,
-5.61319 701.129 144.125,165,stand,9.20654 -110.984 0,,
125.538 712.873 144.125,164 168,stand,24.6918 34.7498 0,,
251.423 707.301 144.125,167,stand,22.8351 -121.838 0,,
214.765 214.962 -2.37617,147 170 178 179,stand,20.9784 121.685 0,,
55.2056 291.573 -3.51709,169 156 155 149 150 171,stand,32.0416 130.534 0,,
-397.951 433.103 0.125,150 172 155 170 154 173,stand,26.8341 -170.892 0,,
-603.343 380.826 0.125,171,stand,17.0563 143.646 0,,
-113.887 771.703 1.56407,155 174 154 161 206 85 171 150 86 149 68 64,stand,13.1287 -0.109863 0,,
-317.071 1043.43 -6.69633,173 175 154 210 209 218 258 149,stand,14.6997 -95.5481 0,,
-497.991 1181.97 0.125001,174 153 218 215 258 209,stand,15.6995 -142.295 0,,
466.477 728.969 -7.98811,161 177 85 86 203 202 178 64 90 205 87 63 208,stand,18.4131 -94.845 0,,
457.828 470.798 3.84388,176 178 158 179 207 208 202,stand,19.1986 -75.2179 0,,
622.921 188.801 -7.875,177 125 169 158 180 179 202 176,stand,67.6538 6.35559 0,,
411.289 41.9438 -0.922615,169 125 158 178 177 202 137 138,stand,4.27917 -78.6401 0,,
716.722 188.08 -7.87868,178 181 183 182,stand,49.0265 0.411987 0,,
706.877 -31.8683 -7.8752,180 182,stand,7.56409 47.7246 0,,
1023.4 315.243 -7.8752,181 183 184 180,stand,10.5579 -122.223 0,,
1034.79 92.3382 -7.8752,182 180 184,stand,18.2703 158.275 0,,
963.581 378.891 -3.875,182 183 185,stand,36.0406 178.039 0,,
907.756 374.912 0.125,184 186,stand,13.5571 169.041 0,,
794.723 431.822 0.125,185 187 198,stand,24.7632 177.676 0,,
691.755 436.332 40.125,186 188,stand,24.906 -91.7578 0,,
689.196 347.425 40.125,187 189,stand,15.4138 -11.7554 0,,
890.106 357.93 128.125,188 190,stand,7.42126 96.0864 0,,
878.335 540.376 160.125,189 191 193,stand,23.9063 86.8085 0,,
731.092 523.224 160.125,190 192,stand,34.6124 107.292 0,,
688.392 692.259 160.125,191 193,stand,24.2633 -4.10889 0,,
921.351 676.11 160.125,192 190 194,stand,37.9688 -57.2827 0,,
1013.39 686.544 160.125,193 195 197,stand,35.3265 -76.4044 0,,
1032.85 529.615 160.125,194 196,stand,32.8986 -5.4657 0,,
1210.01 541.377 160.125,195 197,stand,6.92139 87.9565 0,,
1227.34 692.115 160.125,196 194,stand,19.6271 163.323 0,,
823.318 504.44 8.125,186 199 200 204,stand,29.5422 -126.947 0,,
679.925 530.778 8.125,198 201 204,stand,71.153 179.599 0,,
954.48 685.974 8.125,198 204,stand,15.4852 -171.568 0,,
659.367 525.422 46.125,199 202,stand,75.2234 -179.028 0,,
638.874 526.363 2.20555,201 203 178 176 179 177 208,stand,42.7478 31.0089 0,,
636.826 664.192 4.125,202 90 204 176 87 208,stand,84.9957 3.81775 0,,
700.427 669.823 8.125,203 199 198 200,stand,70.8673 -82.76 0,,
180.671 1057.79 -2.13454,161 206 85 176 210,stand,63.1604 91.8567 0,,
4.76916 984.574 -5.73163,173 205 161 90 92 209 212 218,stand,25.6201 126.601 0,,
337.552 438.719 44.9739,177 158 208,stand,68.9392 -113.994 0,,
342.207 616.617 -4.02718,207 176 203 177 202 86,stand,60.1611 15.7819 0,,
-116.917 1270.62 0.125001,206 210 174 215 218 175 214 257,stand,22.1924 5.00977 0,,
102.476 1277.79 0.124998,209 211 205 214 174,stand,60.4468 63.8141 0,,
74.9196 1376.3 0.124998,210 214 219 220 221 222,stand,12.2717 23.269 0,,
69.946 1066.87 0.0495147,206 213,stand,73.8666 70.2411 0,,
83.4436 1092.69 35.125,212 214,stand,64.5172 75.174 0,,
91.4137 1116.13 0.124998,213 210 211 209,stand,38.0347 -101.695 0,,
-148.698 1612.69 -0.623259,209 216 257 256 258 175,stand,9.41528 -124.827 0,,
-271.444 1364.13 -7.875,215 217 258 257,stand,57.5189 -107.271 0,,
-273.924 1339.32 30.125,216 218,stand,59.1614 -107.199 0,,
-273.284 1312.87 -7.875,217 175 174 209 206 153,stand,59.8041 92.796 0,,
203.389 1741.34 0.124997,211 220 221 222 291 295,stand,17.9846 -119.202 0,,
2.74005 1581.87 0.125,219 211 221 292,stand,12.486 -88.5059 0,,
413.96 1611.89 0.124997,211 222 291 219 220,stand,25.0488 44.588 0,,
407.705 1695.84 0.124997,221 223 219 211,stand,40.3198 13.1177 0,,
537.289 1683 8.125,222 45 224,stand,22.4066 74.3719 0,,
750.923 1657.33 56.125,223 225,stand,44.3188 93.0487 0,,
744.71 1747.71 64.125,224 226,stand,61.6608 -177.166 0,,
545.076 1742.51 160.125,225 227,stand,36.8262 177.413 0,,
482.314 1745.42 160.125,226 228,stand,48.8837 107.26 0,,
471.491 1807.76 160.125,227 229 231 230 232,stand,20.907 81.7822 0,,
735.081 2099.71 160.125,228 230 232,stand,12.7716 170.64 0,,
419.186 2114.08 160.125,229 231 228,stand,22.478 -138.054 0,,
302.45 1969.06 160.125,230 228 233,stand,11.7004 -43.6981 0,,
716.628 1858.29 160.125,229 228,stand,22.6923 -176.303 0,,
225.526 1976.39 160.125,231 234,stand,23.1207 155.638 0,,
-119.875 1848.1 160.125,233 235,stand,67.7966 -174.534 0,,
-160.507 1840.91 152.818,234 236 238,stand,46.8127 4.75159 0,,
-478.091 1860.02 157.596,235 237 238,stand,41.0339 135.917 0,,
-518.329 1897.52 144.125,236 239 240,stand,42.1765 -48.3728 0,,
-556.419 1690.26 141.653,236 235,stand,48.6694 10.6403 0,,
-719.384 1757.11 144.125,237,stand,30.8276 110.918 0,,
-720.784 1998.34 144.125,237 241 252,stand,21.1926 -34.0576 0,,
-864.271 1853.67 96.125,240 242,stand,51.2402 -109.874 0,,
-806.995 1805.33 96.125,241 243,stand,50.7404 44.9286 0,,
-640.089 1983.38 -7.875,242 244 250,stand,46.1755 47.4939 0,,
-743.412 2091.3 -7.875,243 245 246 248,stand,4.422 -151.15 0,,
-780.356 2269.99 19.125,244,stand,16.2708 -73.0646 0,,
-990.627 2137.04 -7.875,244 247,stand,21.5497 -36.3812 0,,
-1015.15 2037.52 -7.875,246 248,stand,26.7627 -50.6525 0,,
-926.605 1932.74 -7.875,247 244 249,stand,48.8837 -51.4435 0,,
-976.014 1882.45 -11.7949,248 261 262 263,stand,14.4855 -93.0652 0,,
-600.71 2090.36 -7.875,243 251,stand,56.9476 52.5421 0,,
-557.526 2131.41 -23.875,250 264 269 272 273 274,stand,54.4537 -136.313 0,,
-782.68 1983.19 144.125,240 253 254,stand,74.295 41.7535 0,,
-991.182 2049.27 144.125,252 255,stand,14.1339 47.8125 0,,
-727.819 2177.62 144.125,255 252,stand,27.9767 140.751 0,,
-815.78 2247.24 144.125,254 253,stand,37.1832 -131.869 0,,
-447.604 1696.35 0.125001,257 215 258 259,stand,71.1584 -134.401 0,,
-358.999 1914.17 -7.875,215 256 258 209 216,stand,13.1342 -88.7091 0,,
-374.685 1502.28 0.125001,216 256 257 215 175 174,stand,23.3405 97.1411 0,,
-508.27 1632.93 0.125,256 260 261,stand,20.9125 -102.805 0,,
-530.147 1466.16 0.125,259 261,stand,8.2782 149.359 0,,
-745.51 1607.93 -0.0917406,260 259 249,stand,17.9846 30.3223 0,,
-1248.64 1765.84 -16.3957,249 263,stand,23.0548 -59.0405 0,,
-1137.17 1572.9 -15.5787,262 249,stand,16.1279 15.1776 0,,
-501.69 2366.82 -23.875,251 265 269 270 274 272 273 277,stand,10.2722 135.967 0,,
-843.068 2421.33 -31.075,264 266 267 270,stand,24.3347 -141.965 0,,
-988.487 2299.54 -26.4491,265,stand,34.1125 85.7153 0,,
-660.355 2277.78 -23.8933,265 268 270,stand,56.5192 -51.2238 0,,
-643.307 2259.86 16.1248,267 269,stand,84.9957 -47.7301 0,,
-621.306 2240.3 -23.875,268 264 251,stand,55.882 24.2084 0,,
-663.284 2617 -26.221,264 271 265 267,stand,24.1205 45.2032 0,,
-547.601 2734.1 -23.875,270,stand,19.2645 -166.569 0,,
-258.047 2014.17 -23.875,251 273 264 274,stand,23.1207 100.047 0,,
-121.558 2297.35 -23.875,272 274 251 277 264 275,stand,10.6293 98.6957 0,,
-241.899 2546.85 -26.1377,273 264 251 272 275 276 277 16,stand,14.2712 -123.42 0,,
32.5799 2882.04 -23.875,274 276 277 273 289 17 18,stand,5.85022 -40.4077 0,,
167.532 2611.97 -23.875,275 277 274 288 289,stand,15.9137 -97.4323 0,,
7.14919 2466.8 -23.875,276 273 264 275 274 278,stand,15.7709 -35.8429 0,,
115.721 2390.77 -33.5532,277 279 281 280 50 282 284,stand,16.1993 -121.778 0,,
-22.244 2115.74 -23.875,278 280 281 282,stand,3.56506 -5.09216 0,,
208.989 2112.44 -25.27,279 281 278,stand,9.70093 82.5403 0,,
316.362 2492.46 -28.4804,280 282 284 278 279,stand,6.3501 -4.0979 0,,
651.044 2502.77 -23.875,281 283 284 278 50 279,stand,29.3994 0.0439453 0,,
750.626 2502.78 -23.875,282 41 285 18 40 38 288 30,stand,15.4852 -100.8 0,,
639.457 2239.84 -19.1384,282 50 281 278,stand,13.0573 165.635 0,,
736.213 2415.42 -23.875,283 286 38,stand,38.8202 -90.6152 0,,
741.374 2225.57 -111.875,285 287,stand,32.3987 -91.972 0,,
737.354 2114.81 -143.875,286 302,stand,1.13708 -113.593 0,,
724.259 2612.24 -23.875,18 276 41 40 289 283 17 19,stand,24.906 -138.472 0,,
502.511 2772.16 -29.9858,276 275 18 16 288 40 17,stand,45.1044 177.33 0,,
662.919 1601.93 -39.875,54 55 291 294,stand,61.1609 -138.005 0,,
514.438 1608.86 0.125,290 221 219,stand,24.6918 -81.7712 0,,
528.875 1459.43 0.124998,220 293,stand,57.019 -4.99878 0,,
575.126 1459.38 -3.883,292 294,stand,13.1287 171.584 0,,
655.128 1454.44 -34.3472,293 55 290,stand,18.1989 177.006 0,,
-33.8901 1746.96 -111.875,219 296,stand,30.3278 102.145 0,,
-35.0363 1865.48 -143.875,295 297 298,stand,21.1212 92.6477 0,,
-88.8745 2020.91 -143.875,296,stand,21.8353 -77.5745 0,,
242.633 1972.07 -143.875,296 299,stand,52.0258 0.357056 0,,
301.092 1971.09 -143.875,298 300 302,stand,21.0498 47.9608 0,,
410.724 2156.72 -143.875,299 301,stand,24.4775 14.7052 0,,
553.115 2176.87 -143.925,300,stand,37.9633 -24.8291 0,,
618.784 1857.29 -143.875,299 287 303 304,stand,24.4775 154.083 0,,
566.005 1809.64 -136.875,302 48,stand,32.8271 37.1008 0,,
761.858 1799.13 -143.875,302,stand,21.6925 136.022 0,,
